Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
18/03/17,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda42,2.0,3.0,A,1.0,3.0,A,5fc451059280f04a4cad63d3,20.0,11.0,7.0,5.0,10.0,14.0,6.0,5.0,0.0,1.0,0.0,0.0,2016-17
19/03/17,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda4d,1.0,1.0,D,0.0,0.0,D,5fc451059280f04a4cad63cc,13.0,13.0,3.0,4.0,14.0,7.0,9.0,8.0,3.0,3.0,0.0,0.0,2016-17
19/03/17,5fc4529d9280f04a4cadda4e,5fc4529d9280f04a4cadda41,1.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63d0,10.0,14.0,3.0,6.0,9.0,8.0,8.0,3.0,1.0,1.0,0.0,0.0,2016-17
19/03/17,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda3b,2.0,1.0,H,2.0,0.0,H,5fc451059280f04a4cad63d8,12.0,8.0,6.0,3.0,12.0,13.0,5.0,1.0,3.0,3.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda49,0.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63dc,13.0,19.0,2.0,7.0,9.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda47,1.0,2.0,A,1.0,2.0,A,5fc451059280f04a4cad63d1,24.0,8.0,11.0,3.0,12.0,14.0,9.0,3.0,3.0,2.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda38,2.0,1.0,H,0.0,1.0,A,5fc451059280f04a4cad63ca,7.0,12.0,3.0,4.0,16.0,9.0,5.0,5.0,2.0,2.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda3c,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,23.0,10.0,10.0,2.0,7.0,11.0,10.0,4.0,1.0,4.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda36,3.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63c8,10.0,9.0,6.0,4.0,17.0,10.0,2.0,3.0,1.0,3.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda35,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63da,18.0,3.0,3.0,1.0,15.0,13.0,6.0,1.0,3.0,3.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda4a,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63d0,14.0,12.0,4.0,3.0,14.0,8.0,6.0,3.0,1.0,0.0,0.0,0.0,2016-17
1/4/17,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda4b,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cd,23.0,11.0,10.0,3.0,12.0,8.0,13.0,9.0,1.0,3.0,0.0,0.0,2016-17
2/4/17,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda3f,2.0,2.0,D,1.0,2.0,A,5fc451059280f04a4cad63d8,8.0,14.0,3.0,5.0,8.0,15.0,3.0,8.0,3.0,2.0,0.0,0.0,2016-17
2/4/17,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda4e,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63e1,15.0,8.0,3.0,1.0,9.0,16.0,11.0,3.0,2.0,3.0,0.0,0.0,2016-17
4/4/17,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda3c,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cf,7.0,15.0,3.0,2.0,9.0,16.0,3.0,5.0,3.0,2.0,0.0,0.0,2016-17
4/4/17,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda4b,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63de,19.0,15.0,8.0,3.0,12.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,2016-17
4/4/17,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda36,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63c9,18.0,11.0,3.0,4.0,10.0,18.0,6.0,5.0,1.0,4.0,0.0,1.0,2016-17
4/4/17,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda35,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d6,9.0,18.0,2.0,2.0,11.0,14.0,5.0,6.0,1.0,4.0,1.0,0.0,2016-17
5/4/17,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda38,3.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c7,21.0,7.0,8.0,2.0,11.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,2016-17
5/4/17,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda3f,2.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63da,10.0,17.0,4.0,7.0,10.0,14.0,2.0,9.0,1.0,3.0,0.0,0.0,2016-17
5/4/17,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda4e,4.0,2.0,H,3.0,2.0,H,5fc451059280f04a4cad63cc,17.0,12.0,5.0,4.0,13.0,12.0,8.0,4.0,2.0,1.0,0.0,0.0,2016-17
5/4/17,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda4a,2.0,2.0,D,1.0,1.0,D,5fc451059280f04a4cad63dd,20.0,7.0,8.0,2.0,11.0,8.0,7.0,2.0,1.0,1.0,0.0,0.0,2016-17
5/4/17,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda47,3.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63d3,25.0,17.0,9.0,3.0,16.0,11.0,11.0,11.0,2.0,1.0,0.0,0.0,2016-17
5/4/17,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda49,1.0,3.0,A,1.0,0.0,H,5fc451059280f04a4cad63d0,4.0,18.0,1.0,8.0,7.0,8.0,5.0,7.0,1.0,1.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda4a,5fc4529d9280f04a4cadda46,1.0,3.0,A,1.0,2.0,A,5fc451059280f04a4cad63d8,12.0,15.0,1.0,5.0,7.0,11.0,4.0,4.0,2.0,3.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda39,3.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63d0,23.0,6.0,7.0,1.0,6.0,8.0,7.0,3.0,0.0,2.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda4e,5fc4529d9280f04a4cadda45,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63c7,12.0,7.0,5.0,2.0,9.0,12.0,4.0,3.0,0.0,3.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda4d,1.0,2.0,A,1.0,0.0,H,5fc451059280f04a4cad63da,9.0,14.0,4.0,4.0,7.0,11.0,5.0,8.0,0.0,2.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda48,4.0,0.0,H,3.0,0.0,H,5fc451059280f04a4cad63c8,19.0,8.0,6.0,2.0,12.0,12.0,7.0,5.0,0.0,1.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda3b,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63df,17.0,10.0,6.0,3.0,12.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0,2016-17
8/4/17,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda43,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cf,14.0,4.0,6.0,1.0,12.0,12.0,4.0,3.0,5.0,1.0,0.0,0.0,2016-17
9/4/17,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda42,4.0,2.0,H,3.0,2.0,H,5fc451059280f04a4cad63e1,12.0,6.0,7.0,4.0,8.0,15.0,4.0,6.0,2.0,2.0,0.0,0.0,2016-17
9/4/17,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda41,0.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63d1,9.0,18.0,4.0,9.0,14.0,20.0,4.0,5.0,1.0,5.0,1.0,0.0,2016-17
10/4/17,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3d,3.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cc,17.0,11.0,6.0,3.0,11.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,2016-17
15/04/17,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda42,2.0,2.0,D,0.0,1.0,A,5fc451059280f04a4cad63da,15.0,6.0,4.0,2.0,10.0,16.0,8.0,5.0,0.0,2.0,0.0,0.0,2016-17
15/04/17,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda45,3.0,1.0,H,0.0,0.0,D,5fc451059280f04a4cad63d4,29.0,13.0,7.0,6.0,15.0,14.0,6.0,7.0,2.0,0.0,0.0,0.0,2016-17
15/04/17,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda3f,0.0,3.0,A,0.0,0.0,D,5fc451059280f04a4cad63c9,8.0,18.0,1.0,5.0,9.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,2016-17
15/04/17,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda39,3.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63dc,14.0,14.0,4.0,3.0,12.0,5.0,3.0,7.0,0.0,2.0,0.0,0.0,2016-17
15/04/17,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda38,2.0,2.0,D,1.0,1.0,D,5fc451059280f04a4cad63d8,14.0,7.0,4.0,3.0,14.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,2016-17
15/04/17,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda4a,4.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63cc,24.0,5.0,14.0,1.0,8.0,10.0,13.0,1.0,0.0,1.0,0.0,0.0,2016-17
15/04/17,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda43,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,15.0,13.0,7.0,4.0,8.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,2016-17
